id,bill_id,title,note
c3c28985-55f7-4d9b-a5f4-65e3eace669f,ocd-bill/1fcceacb-2967-4e0b-a20f-8fa1187fb9d3,Lowering Infant and Toddler Tuition for Learning and Education Act of 2025,
042f0d57-a03d-4a49-acef-e4958479ea7e,ocd-bill/785fa46f-a75b-4b24-85dd-0f43b2206054,"To amend the Omnibus Parks and Public Lands Management Act of 1996 to provide for the establishment of a Ski Area Fee Retention Account, and for other purposes.",
141b8deb-90b4-4bcf-a59f-a8e6ccb24b4f,ocd-bill/79e3de8e-80f3-4a09-b021-60b20301647f,"To amend the Public Health Service Act to direct the Secretary of Health and Human Services to develop a plan to improve the development and distribution of diagnostic tests during a public health emergency, and for other purposes.",
9de082c7-43f8-46cb-953d-cf1b1d1effc9,ocd-bill/7f8e8b96-6ec5-4e46-9052-8575799dacb6,To amend title XVIII of the Social Security Act to require coverage of 3 primary care visits without cost sharing each year under the Medicare program.,
64a3dbed-bcc4-4191-a4a0-ffe5af879e53,ocd-bill/7f8e8b96-6ec5-4e46-9052-8575799dacb6,Helping Out Patients for Emotional and Mental Wellbeing Act,
54c6f6b8-f1ab-4009-97c0-15ca5a400d8e,ocd-bill/79d2d56a-18b6-41a7-8ea8-5fdc627bfe89,"To eliminate the position of the Chief Diversity Officer of the Department of Defense, and for other purposes.",
3c97a203-d81d-4b1c-9243-8e6107dd07a2,ocd-bill/21b7b7f2-c17f-499e-b145-5d6ae8fb3c76,"To amend title 28, United States Code, to provide for transparency and oversight of third-party beneficiaries in civil actions.",
21f808bc-34bc-4da6-9de4-4271e84454d9,ocd-bill/4093e92e-13e7-4357-99f8-62c4239fe42a,Undoing Nationwide Programs and Limiting Unnecessary Grants for Electric Vehicles Act,
a75e4c03-9c96-4eaa-89c3-8a98e3b3a896,ocd-bill/4093e92e-13e7-4357-99f8-62c4239fe42a,To rescind certain unobligated balances relating to charging and fueling grants and national electric vehicle grants.,
544432e6-445a-4219-9890-441eae94ddba,ocd-bill/2f70c36f-6a02-49f7-a5fb-53f90af39754,"To amend the Immigration and Nationality Act with respect to aliens associated with criminal gangs, and for other purposes.",
461d7952-b027-48b6-ba99-f04d1aa41ef0,ocd-bill/7064ff5e-3bff-405a-882e-3ee6eb8e2c5a,"To exempt children of certain Filipino World War II veterans from the numerical limitations on immigrant visas, and for other purposes.",
a902afc8-0f9e-4999-9a1c-528894427598,ocd-bill/27383e43-f568-496a-b56a-d960e54856f5,To amend the Internal Revenue Code of 1986 to reduce the holding period used to determine whether horses are section 1231 assets to 12 months.,
6ee07485-77f7-4393-bdb6-f9425c13c28c,ocd-bill/111bb4db-23f0-4d50-95d2-c29aa658565b,"To amend the Federal Food, Drug, and Cosmetic Act to modernize the methods of authenticating controlled substances in the pharmaceutical distribution supply chain, and for other purposes.",
bc107239-e375-41a4-a6be-f23bf7cc6372,ocd-bill/e97a5081-a9af-4e3f-9070-20ab214852f0,"To amend the Public Health Service Act to prohibit the National Institutes of Health from awarding any support for an activity or program that uses live animals in research unless the research occurs in the United States, and for other purposes.",
1f88e6bd-dc9c-4aff-84ed-f7de8e939caf,ocd-bill/e97a5081-a9af-4e3f-9070-20ab214852f0,Cease Animal Research Grants Overseas Act of 2025,
0e19d432-7f65-4bea-83c3-08f507cbb5a1,ocd-bill/2943387e-514e-4de2-be4e-5c8f7ec5c341,"To posthumously award a Congressional Gold Medal, collectively, to the African Americans who served with Union forces during the Civil War, in recognition of their bravery and outstanding service.",
435f4655-821a-41b6-baba-7385c8f925f2,ocd-bill/78e93f14-5bbf-4086-b4c7-257435e25080,"To amend title 18, United States Code, to require federally licensed firearms importers, manufacturers, and dealers to meet certain requirements with respect to securing their firearms inventory, business records, and business premises.",
91af7281-f121-4ab1-86d3-d529bf7d15df,ocd-bill/22e1d468-4917-4633-ad82-c1e68ec95f1c,"To direct the Secretary of the Interior to provide technical and financial assistance to identify, conserve, restore, and interpret natural, recreational, historical, and cultural resources within the Great Lakes Watershed, and for other purposes.",
739b36f9-9927-45dd-a499-d370ae0f5827,ocd-bill/4806032b-fae9-4e6c-8571-9bee35c42f40,To amend the Internal Revenue Code of 1986 to repeal the scheduled reduction in the deduction for foreign-derived intangible income.,
b9c0d207-5a62-4bef-b6bb-1ee20353287e,ocd-bill/a3e43a66-0fe2-4957-8644-946ebaf6615a,To amend the Internal Revenue Code of 1986 to increase the dollar threshold applicable to information reporting with respect to payments for qualified natural disaster expenses.,
7b5a6c97-d63d-4d42-90b2-c04e835324b1,ocd-bill/d1ecedfb-777c-4397-9e95-7eecc1d6263c,"To limit the authority of the President to modify duty rates for national security reasons and to limit the authority of the United States Trade Representative to impose certain duties or import restrictions, and for other purposes.",
675d98a2-dc5e-4520-8677-2ef757372882,ocd-bill/2ee7a3ff-da3a-4464-9a0a-63a968f075b7,"To amend the Immigration and Nationality Act to provide nonimmigrant status to mobile entertainment workers, and for other purposes.",
7c270381-f0e5-473f-982a-da5d555f669b,ocd-bill/2e92d235-dd18-4eb6-8de4-7ffcb7929c39,"To amend title 18, United States Code, to increase the scope of the penalty for crimes against children.",
16cdbddd-b132-4748-8cdd-5182a2845f48,ocd-bill/8ad477f7-ec2d-4d66-8158-b43b3885d502,"To amend the Homeland Security Act of 2002 to require the Under Secretary for Science and Technology of the Department of Homeland Security to research and develop approaches to mitigate identified or potential negative effects of climate change on homeland security, and for other purposes.",
843e0195-e899-4017-899f-8c41989eb88a,ocd-bill/7ab56ab6-1a7f-44d1-8e62-847cf910d3fb,To authorize the continuation of lawful nonimmigrant status for certain religious workers affected by the backlog for religious worker immigrant visas.,
e8119546-506e-4a25-b7d0-4e663a6b8406,ocd-bill/e29996c7-c6dd-444d-9f91-7f4c2d2fd9e8,"To direct the Secretary of Defense and the Secretary of Veterans Affairs to take certain steps regarding research related to menopause, perimenopause, or mid-life women's health, and for other purposes.",
450fbb4d-9597-4267-b31c-9ba2dcd950e3,ocd-bill/82f9c3c2-f95f-43e5-bfd0-4171fce22d0d,"To prohibit the United States Government from recognizing the Russian Federation's claim of sovereignty over any portion of the sovereign territory of Ukraine, and for other purposes.",
eebfa0df-1208-4217-98d4-fa91cfb4a1ef,ocd-bill/d66a92e0-dcc5-45a2-a15f-483c3314b25e,"To amend title 38, United States Code, to provide for the termination of a certain educational assistance program, and for other purposes.",
30c6211d-1aa2-4cb9-bf37-21654a1ff9b3,ocd-bill/877978a4-2eba-4b3a-88be-0ad1fe4539fd,"To direct the Secretary of Veterans Affairs to establish and carry out a pilot program to furnish a headstone or burial marker to veterans who died on or before November 1, 1990, and for other purposes.",
34f9eb31-e870-4f73-bc74-4a0d7cf855f6,ocd-bill/84584b31-e90f-4786-8a9d-805f5c6e7415,To improve coordination between Federal and State agencies and the Do Not Pay working system.,
2004ab65-04fd-4fc8-a32b-3e3caf468f6e,ocd-bill/e26f314c-bc1f-46c6-8f51-67d3e1f86bcb,To amend section 236(c) of the Immigration and Nationality Act with respect to the detention of aliens who commit certain property crimes.,
da85c651-86f8-44b8-92d8-73c2a8b8481d,ocd-bill/94f7f408-ae57-4383-b8ca-c8fe96f5a238,"To provide for the awarding of the Purple Heart to certain veterans who experienced a traumatic brain injury, and for other purposes.",
d72e25ba-ec25-40cd-980b-ac7ef349e155,ocd-bill/cc4cac14-e40f-4142-a220-f8eb0ecad58b,"To limit the deferral or transfer of Federal funds made available to the Department of Veterans Affairs, to limit layoffs and other personnel actions at the Department, and for other purposes.",
4fde2c31-4979-4026-abcd-002c5c89dcc8,ocd-bill/6ce56cca-dca6-415f-862d-9d3144079eee,"To establish Federal policies and procedures to notify the next-of-kin or other emergency contact upon the death, or serious illness or serious injury, of an individual in Federal custody, to provide model policies for States, units of local government, and Indian Tribes to implement and enforce similar policies and procedures, and for other purposes.",
0248c5d2-06db-4842-b2d9-0f0e6e829758,ocd-bill/2ca9f211-8a86-4054-a9bf-ff2e927c9065,"To allow property owners the discretion to make decisions regarding how many parking spots to provide in connection with certain new residential and commercial developments, and for other purposes.",
fb133f58-8c17-4c3f-bdaa-1f166362e9bf,ocd-bill/1c79f7a0-0430-46b3-bdbd-4d7993725011,"To provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time, and for other purposes.",
967b65d5-1eb4-49bf-a537-a47cbee77c48,ocd-bill/63c56e27-dde5-4212-b20e-ce6c23a1850d,"A bill to amend title 49, United States Code, to clarify the authority of the Administrator of the Federal Motor Carrier Safety Administration relating to the shipping of household goods, and for other purposes.",
c8495070-eafa-4176-bfb9-87aeacbdec00,ocd-bill/ee36bea8-db8c-49f8-a478-82efa8668ab2,"To prohibit unlawful access to the payment system of the Bureau of the Fiscal Service within the Department of the Treasury, and for other purposes.",
07a975bf-d495-437d-a15e-5ee8db5f9ee8,ocd-bill/b6a62d0b-9b98-41df-8460-5be9247f1d80,"To establish the Commission to Study the Potential Creation of a National Museum of Italian American History and Culture, and for other purposes.",
31d35da1-95a8-4a7e-9c05-c91b218cf634,ocd-bill/af435827-541b-4c03-82cc-4f0074c4f436,"To prohibit Federal funding for National Public Radio, and for other purposes.",
ccebd400-77d1-485c-926f-ac4859542f87,ocd-bill/35b9a4ce-4112-4ad0-a12a-53a9ba699a55,"To impose an assessment related to fossil fuel emissions, to establish the Polluters Pay Climate Fund, and for other purposes.",
c9219216-28c3-4128-8670-ba075db9afac,ocd-bill/071310af-5ed1-431f-b8b7-4c8bd2126363,"To prohibit the Secretary of State from issuing a passport, passport card, or Consular Report of Birth Abroad that includes the unspecified (X) gender designation, and for other purposes.",
cc202edf-20a6-4b42-a65f-9d53ca5c35c1,ocd-bill/81460350-14d7-453a-83c5-0b0a5052cd2e,"To amend title 38, United States Code, to establish the Veterans Advisory Committee on Equal Access, and for other purposes.",
69273915-8708-41d6-8fb5-7a1657849565,ocd-bill/1862b021-fef8-4f62-a691-3d12f4c6a586,To amend title XVIII of the Social Security Act to expand coverage of the in-home administration of intravenous immune globulin under the Medicare program.,
420bc724-c5f9-4e9c-82be-5715939106f0,ocd-bill/bd18c0bf-cf91-4ccf-9a4f-2b2185185529,To amend the Internal Revenue Code of 1986 to increase the exclusion from gross income of social security benefits.,
3c5f64de-7d9f-49ca-9a86-49d52dcacbc0,ocd-bill/8379b355-f9b6-401a-908c-094af2cdae01,"To amend the Internal Revenue Code of 1986 to increase the rate of the excise tax based on investment income of private colleges and universities and to broaden the definition of applicable educational institution by lowering the threshold with respect to aggregate fair market value per student, and for other purposes.",
334eeeaf-b0d0-4a74-9857-6192d360b629,ocd-bill/797119dc-720f-4d8d-b11a-5c70b54ce82a,"To ensure that United States currency is treated as legal tender to be accepted as payment for purchases of goods and services at brick-and-mortar businesses throughout the United States, and for other purposes.",
f4fce288-a919-423b-b1c4-bba769233610,ocd-bill/d21ad54c-6be8-4019-94dc-da523084479f,"To direct the Secretary of State to avoid or minimize the acquisition or lease of a consular or diplomatic post built or owned by an entity owned or controlled by the Government of the People's Republic of China, and for other purposes.",
e22b411d-3c66-423a-b2c6-3c8cde99f6b2,ocd-bill/13b172ca-e64b-4233-bf14-47060c7be448,To impose sanctions on foreign persons failing to cooperate with the United States.,
07a0cabc-c7a9-40cc-8964-ce572d4aa4cd,ocd-bill/cb45c765-19c8-4899-9904-8f6165c0176b,"To amend the Housing and Community Development Act of 1974 to abolish certain grants for community development, and for other purposes.",
c5335e62-d59f-461b-b920-b1bfd5c325e4,ocd-bill/cdd5ab35-1254-4b9b-a143-92fc6682e2a4,"To amend the Federal Food, Drug, and Cosmetic Act to add alpha-gal to the definition of ""major food allergen"".",
c6677a97-93fb-4bad-a6fa-a9976104ec22,ocd-bill/d6ac6209-27a9-48c9-b108-36e239f4e03a,To amend the Internal Revenue Code of 1986 to treat certain postsecondary credentialing expenses as qualified higher education expenses for purposes of 529 accounts.,
154d6a93-23ed-47f0-9802-4a88c2355184,ocd-bill/00a44d57-78c8-414e-810a-8b4d0fe68884,"To amend the Public Utility Regulatory Policies Act of 1978 to require States to consider prohibiting cost recovery related to smart grid projects, and for other purposes.",
c160afe8-a0df-4b44-97cf-4ae0c5b612d5,ocd-bill/00a44d57-78c8-414e-810a-8b4d0fe68884,Stop Misappropriating Ratepayer Tariffs for Excessive Resources Act,
c6b62dbc-d023-45af-ba58-188e89f72aab,ocd-bill/6ddacb9f-bf79-4feb-8444-bd36f649fb4a,"To amend the Federal Food, Drug, and Cosmetic Act to restrict direct-to-consumer drug advertising.",
e2ed1df0-24cc-44b5-aeae-ad95be3bcc3f,ocd-bill/2a0585f1-3a32-4e39-bdc7-e3a7b64d6e1f,"To reauthorize the Trafficking Victims Protection Act of 2000, and for other purposes.",
ed329c42-1198-43e8-a0ca-d54e80635d9f,ocd-bill/8be9a815-4d8d-4fb1-89c2-3c45e083ae59,"To provide that the special Government employee managing the Department of Government Efficiency shall be liable for any claims against the Federal Government related to Department activities, and for other purposes.",
35c9f9dd-895c-4bca-9af3-28b0f89abaab,ocd-bill/0ba05abf-8a71-4b73-a214-08d2b2afc115,Protecting Our Wallets from Excessive Rates Act,
ad1c2bb6-34b1-48ab-b2af-b8fa29f5f1fb,ocd-bill/0ba05abf-8a71-4b73-a214-08d2b2afc115,"To require retail electric utilities to notify electric consumers of rate increases, and for other purposes.",
949dcc35-aecc-4557-beb7-3570ef199516,ocd-bill/147e31e9-1868-4294-941c-16a1054aaeff,"To repeal a requirement for the Secretary of Transportation to issue certain regulations with respect to advanced impaired driving technology, and for other purposes.",
e3a9a80a-94e4-478e-948b-2ee20a68ae62,ocd-bill/0ae3c62e-23ba-4a15-8a8a-fec55af7fa66,Sturgeon Protected and Exempt from Absurd Regulations Act of 2025,
0f2d3aa2-92d3-4ccd-a185-172e6817a7e5,ocd-bill/0ae3c62e-23ba-4a15-8a8a-fec55af7fa66,To amend the Endangered Species Act of 1973 to exclude certain populations of the lake sturgeon from the authority of such Act.,
0dc2a53a-9979-414d-9ea1-d617876e5b43,ocd-bill/2b957100-482e-4549-ac0f-1906b390142f,"To amend the Internal Revenue Code of 1986 to allow individuals with direct medical care service arrangement to remain eligible individuals for purposes of health savings accounts, and for other purposes.",
c84d81b3-e6ab-4c28-b98d-7acd3a7d2733,ocd-bill/925d564a-1eec-4866-8a25-53e86c3b178f,"To approve the settlement of water rights claims of Ohkay Owingeh in the Rio Chama Stream System, to restore the Bosque on Pueblo Land in the State of New Mexico, and for other purposes.",
d72b03b6-da69-45d2-9c17-a64ca3e7a026,ocd-bill/14604767-f3d8-4c24-acf7-f3449aa96b3b,"To approve the settlement of water rights claims of the Pueblos of Acoma and Laguna in the Rio San José Stream System and the Pueblos of Jemez and Zia in the Rio Jemez Stream System in the State of New Mexico, and for other purposes.",
2a1e1cee-48be-46c4-8e70-673caa0abc0b,ocd-bill/c10f8216-c4e3-4d22-ab91-06b7a8394aff,"To approve the settlement of water rights claims of the Navajo Nation in the Rio San José Stream System in the State of New Mexico, and for other purposes.",
e41e856f-4e61-4303-af57-9c2115ab6f49,ocd-bill/db74ad53-544c-4263-99cb-b1b062a2bc83,"A bill to provide for the location of multiple hardrock mining mill sites, to establish the Abandoned Hardrock Mine Fund, and for other purposes.",
e84baf63-bf16-4c36-9c79-4a6ad285f528,ocd-bill/1f434c04-93d2-4c64-a860-f967ad3302ec,"A bill to establish a pilot program to support domestic critical material processing, and for other purposes.",
86e1c1df-b659-4208-8ee6-7a2c9c3d5be7,ocd-bill/f0c8e52c-9ec5-4d31-a59d-c518b96f4214,"A bill to amend the Energy Act of 2020 to include critical materials in the definition of critical mineral, and for other purposes.",
e6c4cd29-e5fb-4067-b3ae-d197f5d3ea96,ocd-bill/9c8d261f-fe48-44d4-ab69-3a6f33867ae1,"To prohibit certain business concerns from receiving assistance from the Small Business Administration, and for other purposes.",
d49e665f-7aff-46da-b798-f05a6bed248a,ocd-bill/a2797e6a-f173-4d84-be5a-f01f0a3c6445,Cartel And Radical Terrorist Enforcement Log Act of 2025,
98c8a638-c6cb-4f7e-bcbf-37687d1c0024,ocd-bill/a2797e6a-f173-4d84-be5a-f01f0a3c6445,To publicize U.S. Customs and Border Protection operational statistics and report on foreign terrorist organizations.,
0ba6e9bb-6108-4f63-9dea-f4b20d53d00f,ocd-bill/ac74b689-3355-495e-ae14-139628338130,"To amend the CARES Act to remove a requirement on lessors to provide notice to vacate, and for other purposes.",
17ea367b-3e53-45be-aa13-2e522bcc6698,ocd-bill/30dd760a-fa43-42b7-a797-b7707a432acf,"To amend part D of title IV of the Social Security Act to ensure that child support for unborn children is collected and distributed under the child support enforcement program, and for other purposes.",
ee408674-1b42-4f34-abde-77a183646cc8,ocd-bill/ea8746a8-e367-4e40-a0b5-79ed3043f18a,"To require the Secretary of Health and Human Services to conduct a national, evidence-based education campaign to increase public and health care provider awareness regarding the potential risks and benefits of human cell and tissue products transplants, and for other purposes.",
73ab3cde-8285-4614-a5e4-33cd5a4ef706,ocd-bill/03efad46-bb30-48ac-85af-9672246b156b,"To amend the Internal Revenue Code of 1986 to permanently extend the new markets tax credit, and for other purposes.",
6b7f9398-7260-4079-b1e7-e5f71a82ff64,ocd-bill/725f3c5a-801a-4a3f-8a91-be0fb2b7cfab,Streamlining Thermal Energy through Advanced Mechanisms Act,
59e82129-317c-4a48-ade7-e33ddb11150a,ocd-bill/725f3c5a-801a-4a3f-8a91-be0fb2b7cfab,To amend the Energy Policy Act of 2005 to expedite geothermal exploration and development in previously studied or developed areas.,
12a8ffdd-9ea6-4420-9d6b-687d06893b34,ocd-bill/b61d1d68-238d-4034-9cf6-346ff3e159b2,"To clarify the applicability of the Freedom of Information Act to certain federally established entities, and for other purposes.",
cf757864-dc75-4e98-80a3-7ff55cf216e6,ocd-bill/b61d1d68-238d-4034-9cf6-346ff3e159b2,Consistent Legal Expectations and Access to Records Act,
3bff5ead-33c0-4e7b-b850-f6babd86473d,ocd-bill/acd4d221-fca6-407e-ad12-9c6b3eab2e7c,To amend the Internal Revenue Code of 1986 to exclude property and facilities located on prime farmland from certain credits relating to renewable energy production and investment.,
24dc8502-7edb-4400-8204-2b3ceab0afc8,ocd-bill/e93f93b4-e41f-49ca-bd08-fa452a14991f,To amend the Internal Revenue Code of 1986 to make improvements related to tax administration.,
1a9b33c7-0ca9-4dba-bfe8-1ca290e333b7,ocd-bill/cc4d292c-3bf6-4dc6-a9b6-9c532c31a471,"To amend the Controlled Substances Act to provide for the regulation of critical parts of tableting machines and encapsulating machines, and for other purposes.",
9fe6ad86-f85f-4ff9-aed2-e46e02e997b9,ocd-bill/cc4d292c-3bf6-4dc6-a9b6-9c532c31a471,Stop the Opioid Pill Presser and Fentanyl Act,
41a74802-d6e8-4611-8ec1-ad7980eddb29,ocd-bill/0c27363f-56a4-46c4-917e-f37b8b40f9c6,Weather Alert Response and Notification Act,
533bc145-1a75-4c7e-817d-a0f2747fb3ad,ocd-bill/0c27363f-56a4-46c4-917e-f37b8b40f9c6,"To direct the Comptroller General of the United States to conduct a study on the effectiveness of emergency alerting systems, and for other purposes.",
de4ef1c7-cddc-43c4-8eba-57fd8afe559d,ocd-bill/052e07b2-ff69-4b5c-9916-3594c2e38f7d,To abolish the John E. Fogarty International Center for Advanced Study in the Health Sciences.,
7d20fdf6-64f2-4734-8c02-cc3f1fedecd1,ocd-bill/9d659f06-a436-4ca3-abc6-944a6d051ec3,"To require a study on public health impacts as a consequence of the February 3, 2023, train derailment in East Palestine, Ohio.",
356f7192-138b-488c-8bed-e5d7d448078c,ocd-bill/086fb61c-1647-4611-8d4b-e3dd49a1572e,To exclude from gross income certain relief payments to the victims of the Chiquita Canyon elevated temperature landfill event.,
e2ad5e48-1e36-4590-88b6-7599934cd8ef,ocd-bill/50d6ac8b-a6d0-48a1-ba8f-2fdca166ab28,"To amend title 10, United States Code, to provide for expedited access to certain military installations of the Department of Defense for Members of Congress and certain Congressional employees.",
47d83a56-fe55-4838-988c-eed3753e4bc5,ocd-bill/219699fc-e93b-4f0d-ab3a-a995c6e0b3d8,"To provide for improved management of Federal lands and increased efficiencies within public land agencies while strengthening tourism, conservation, outdoor recreation, grazing, responsible energy production, and other multiple uses.",
fc13fc7b-bede-4dad-8aec-e3b48a842de6,ocd-bill/219699fc-e93b-4f0d-ab3a-a995c6e0b3d8,"Local Opportunities, Conservation, and American Lands Act",
af96ae9c-8027-4b57-a1f3-8f7e5e94b21e,ocd-bill/eb719f7b-3b6d-4ef5-97f3-20a0b28c75ee,"To control the export to the People's Republic of China of certain technology and intellectual property important to the national interest of the United States, and for other purposes.",
61e02612-bc05-4141-9577-a6bb1e0d64d8,ocd-bill/e235f3c5-77dc-4c74-9d05-f26d1e82f0c4,"To amend title 41, United States Code, and title 10, United States Code, to provide best value through the multiple award schedule program, and for other purposes.",
a0f5f440-41c3-4c57-8f88-b9f78bf55eb9,ocd-bill/3f709177-a5ed-4fb9-8eb5-30bc84e9a5bf,"To amend titles III and IX of the Social Security Act to require individuals receiving unemployment compensation to fulfill certain requirements in relation to suitable work, and for other purposes.",
ecb7e8fb-6da1-4886-98a7-ccf3406be5b5,ocd-bill/21fae752-fef1-41df-b5d7-db0008381f99,To establish a demonstration program to provide payments on eligible loans for individuals who are eligible for the National Health Service Corps Loan Repayment Program.,
2caedd91-602f-447f-ba72-ba3914a07a4c,ocd-bill/c720fe83-0495-4076-91b0-adb887587701,"To prohibit the Secretary of Homeland Security from procuring certain foreign-made batteries, and for other purposes.",
f51ac7b8-a5b6-4a3e-9435-f710b9207c2f,ocd-bill/23433e06-1704-4b0f-babf-a1db77cd5759,"To prohibit the use of Federal funds to support cell-cultured meat, and for other purposes.",
37995d46-360c-4adb-9da7-cd7f9fb959c3,ocd-bill/23433e06-1704-4b0f-babf-a1db77cd5759,Right to Eat Authentic and Legitimate Meat Act of 2025,
bb8bdaec-1794-427b-9d84-911be4f39619,ocd-bill/9895ac8b-f99d-4ae1-be60-cc9d6fdcf417,"To authorize the establishment of a Haitian American Enterprise Fund for Haiti, and for other purposes.",
5f7e266d-9c4f-4aa7-b07a-9413044a7b52,ocd-bill/f79b5d8e-c0f2-4a21-a825-21247443199d,"To develop the next generation of weather radar, authorize supplemental gap radar coverage, and for other purposes.",
b279118d-1fcd-4a0c-91a3-77e18aaa8fda,ocd-bill/137a296c-e741-463a-b0eb-d6af2443982e,To restore the exemption of family farms and small businesses from the definition of assets under title IV of the Higher Education Act of 1965.,
6a378d34-ec9c-46bc-8cab-15cdc172afca,ocd-bill/abd52f8a-5fa9-498b-9b5c-05c16a6c5d73,"To prohibit the use of DeepSeek by the executive agencies, and for other purposes.",
9c0b52ec-73b6-410f-b6eb-ce501f760c4b,ocd-bill/22453c3a-5a26-4072-b606-43a553cd9aa4,"To require the Secretary of Commerce to establish and carry out a grant program to conserve, restore, and manage kelp forest ecosystems, and for other purposes.",
883a1ecc-5931-4aac-a177-0fccda51c88b,ocd-bill/1369febd-b2bb-4e02-8c69-53af34c0f9e2,"To prohibit certain discrimination against athletes on the basis of sex by State athletic associations, intercollegiate athletic associations, and covered institutions of higher education, and for other purposes.",
935c03ae-5918-4213-a1de-d6f28d338cdc,ocd-bill/325c544f-712f-4403-ba63-ed1642e977e3,"To amend the Homeland Security Act of 2002 to make improvements to the Securing the Cities program, and for other purposes.",
3a204abc-b6a0-4454-9af6-107a04b47062,ocd-bill/19ff2230-1cb2-44d1-840c-ce94490da3d4,Producing Advanced Technologies for Homeland Security Act,
348b5d97-24ea-45b5-8686-a955601505f8,ocd-bill/19ff2230-1cb2-44d1-840c-ce94490da3d4,"To amend the Homeland Security Act of 2002 to enable secure and trustworthy technology through other transaction contracting authority, and for other purposes.",
af554651-020b-486f-b068-3c5b839ffe9a,ocd-bill/ec3ed283-d0f2-45ff-852f-f1462b8b5162,"Making further continuing appropriations and other extensions for the fiscal year ending September 30, 2025, and for other purposes.",
55fb9636-1611-49a6-9960-385a19455cc7,ocd-bill/3fadf1d5-da7b-4350-b0f3-1d5bb384698e,"Making further continuing appropriations for the fiscal year ending September 30, 2025, and for other purposes.",
56c8279d-6f82-4cf3-b946-75ac0b87ea69,ocd-bill/7ae3bd79-ece2-4308-9139-d82a1f993fd1,Stop the Nosy Obsession with Online Payments Act of 2025,
2fff1c1a-cf02-460b-882b-f1361352dbee,ocd-bill/0b02514c-e06e-46cd-85ab-f44c30ca6549,S-Corporation Additional Participation Act of 2025,
1658eae1-8e5d-4b40-bb3a-0d9d7dff8676,ocd-bill/0b02514c-e06e-46cd-85ab-f44c30ca6549,A bill to amend the Internal Revenue Code of 1986 to increase the number of eligible shareholders of an S corporation.,
57f53889-2b44-472f-bcf8-7eab946e6727,ocd-bill/ac1d260e-d8af-41eb-9adc-73686c96dc3e,A bill to amend the Higher Education Act of 1965 to make college affordable and accessible by expanding access to dual or concurrent enrollment programs and early college high school programs.,
e13f9470-b13e-4fc8-a748-eaddcc5693b9,ocd-bill/e5ca5c4c-595d-4b31-9564-db4565ad83ab,Sanction Transactions Originating from Pernicious Chinese Companies and Policies Act of 2025,
8f417d0a-62f7-4902-bef3-6f7516726da6,ocd-bill/e5ca5c4c-595d-4b31-9564-db4565ad83ab,"A bill to prohibit securities investments that finance certain companies of the People's Republic of China and to expand the Non-Specially Designated Nationals Chinese Military-Industrial Complex Companies List of the Office of Foreign Assets Control, and for other purposes.",
829b5c0c-6a88-4bcf-a91e-5173df250c26,ocd-bill/accc1861-c94f-4a94-ac74-88bab5d3b86a,"A bill to protect, for current and future generations, the Boundary Waters Canoe Area Wilderness and interconnected Federal land and waters, including Voyageurs National Park, within the Rainy River Watershed in the State of Minnesota, and for other purposes.",
28fce30d-8b42-462e-a237-1d39deee9a7d,ocd-bill/431b009e-f8a6-44d3-b578-15d07cfdc3de,"A bill to establish the Fort Ontario Holocaust Refugee Shelter National Historical Park in the State of New York as a unit of the National Park System, and for other purposes.",
33668db8-d7e7-43df-aba7-b991c0846b95,ocd-bill/928ad2e7-0d78-4bc3-905f-f568e7337052,"A bill to establish the position of Director of Foreign Assistance in the Department of State, and for other purposes.",
a67c1798-2872-480c-983c-722e70e662b6,ocd-bill/3b2f4a85-2701-45a4-ae9a-9e0c065beee1,Denying Earnings to the Military Oligarchy in Cuba and Restricting Activities of the Cuban Intelligence Apparatus Act,
f93f04bc-7560-4cd4-bd10-9d832c0a8387,ocd-bill/3b2f4a85-2701-45a4-ae9a-9e0c065beee1,"A bill to impose sanctions with respect to foreign persons that engage in certain transactions relating to Cuba and to impose sanctions with respect to human rights abuse and corruption in Cuba, and for other purposes.",
02a7569d-dc81-4e19-b145-cdc56255ad1a,ocd-bill/f5f33e01-2ef4-49ef-af59-cd984c42000c,"A bill to require electronically prepared tax returns to include scannable code when submitted on paper, and to require the use of optical character recognition technology for paper documents received by the Internal Revenue Service.",
05cd627f-6cc4-4f99-8682-74d9c2b5ddad,ocd-bill/f5f33e01-2ef4-49ef-af59-cd984c42000c,Barcode Automation for Revenue Collection to Organize Disbursement and Enhance Efficiency Act,
e623d285-19f4-4a93-a482-b6c6d5c2b9a7,ocd-bill/aa81f054-8d9e-42db-bdbe-cb2abe526f46,"A bill to direct the Secretary of Agriculture and the Secretary of the Interior to develop a plan to reorganize Federal wildland fire response, and for other purposes.",
f2f76320-a719-4bc5-ba56-1ca1851a2d7f,ocd-bill/4df40bc5-f5fa-4fbf-998c-8eaf32458d26,"A bill to amend the Federal Food, Drug, and Cosmetic Act to restrict direct-to-consumer drug advertising.",
fa9b7afb-6a46-4c37-9df0-4fefb561fed9,ocd-bill/b2468ae7-acad-4365-8612-4b4df9996b17,A bill to amend title XIX of the Social Security Act to establish a minimum Medicaid disproportionate share hospital allotment for States.,
